character_name,world_name,character_gender,character_class,character_level,character_guild_name,cash_item_equipment_part,cash_item_name,cash_item_label
병력,크로아,남,히어로,292,루루,망토,스피릿 나인테일,
병력,크로아,남,히어로,292,루루,무기,크리스탈 판타지아,
병력,크로아,남,히어로,292,루루,반지,레인보우 스타 반지,
병력,크로아,남,히어로,292,루루,반지,하얀구름 명찰 반지,
노래,크로아,남,듀얼블레이더,292,Baby,모자,서머 베어 선글라스,
노래,크로아,남,듀얼블레이더,292,Baby,한벌옷,파란 물보라,스페셜라벨
노래,크로아,남,듀얼블레이더,292,Baby,신발,투명 신발,
노래,크로아,남,듀얼블레이더,292,Baby,망토,투명 망토,
노래,크로아,남,듀얼블레이더,292,Baby,무기,여기있어! 손전등,블랙라벨
욱브,스카니아,남,윈드브레이커,292,악마,모자,기억의 갈래,
욱브,스카니아,남,윈드브레이커,292,악마,한벌옷,호수 물결,
욱브,스카니아,남,윈드브레이커,292,악마,신발,신기루 자욱,
욱브,스카니아,남,윈드브레이커,292,악마,망토,에르다의 빛,
욱브,스카니아,남,윈드브레이커,292,악마,무기,망각의 등불,
욱브,스카니아,남,윈드브레이커,292,악마,반지,일루전 링 : 날개 미니카고,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,모자,투명 모자,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,얼굴장식,투명 얼굴장식,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,눈장식,투명 안경,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,귀고리,투명 귀고리,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,한벌옷,고요한 평온,마스터라벨
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,신발,새벽 여정,마스터라벨
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,장갑,투명 장갑,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,망토,영혼의 지평선,마스터라벨
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,무기,페어리 래빗,마스터라벨
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,반지,혈맹의 반지,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,반지,경험치 부스트 링(15%),
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,반지,어드벤처 명찰 반지,
니벨룽겐P,엘리시움,남,카이저,292,아리수_C,반지,ARK 말풍선 반지,
솜꽃잎,크로아,여,다크나이트,292,시원,모자,별 헤드폰,
솜꽃잎,크로아,여,다크나이트,292,시원,얼굴장식,홍조,
솜꽃잎,크로아,여,다크나이트,292,시원,한벌옷,캔디 마법사의 한벌옷,
솜꽃잎,크로아,여,다크나이트,292,시원,신발,투명 신발,
솜꽃잎,크로아,여,다크나이트,292,시원,망토,향긋한 아침,레드라벨
솜꽃잎,크로아,여,다크나이트,292,시원,무기,투명 무기,
복복,엘리시움,남,팔라딘,292,유리,모자,곰돌이 모자,
복복,엘리시움,남,팔라딘,292,유리,얼굴장식,홍조 깨비깨비,
복복,엘리시움,남,팔라딘,292,유리,한벌옷,밤산책 한벌옷,블랙라벨
복복,엘리시움,남,팔라딘,292,유리,신발,반가운 손님,
복복,엘리시움,남,팔라딘,292,유리,망토,병아리 책가방,
복복,엘리시움,남,팔라딘,292,유리,무기,투명 무기,
복복,엘리시움,남,팔라딘,292,유리,반지,오베론 명찰 반지,
복복,엘리시움,남,팔라딘,292,유리,반지,오베론 말풍선 반지,
귀욤,루나,여,아크,292,지존,모자,눈보드레 모자,블랙라벨
귀욤,루나,여,아크,292,지존,눈장식,매력만쩜,
귀욤,루나,여,아크,292,지존,한벌옷,달빛 샤베트,레드라벨
귀욤,루나,여,아크,292,지존,신발,반쪽 붕대,스페셜라벨
귀욤,루나,여,아크,292,지존,장갑,투명 장갑,
귀욤,루나,여,아크,292,지존,망토,푹신 솜꼬리,스페셜라벨
귀욤,루나,여,아크,292,지존,무기,이그나이트,스페셜라벨
사슬낫의제니,루나,남,카데나,292,Rure,모자,투명 모자,
사슬낫의제니,루나,남,카데나,292,Rure,얼굴장식,스펙터 가면,
사슬낫의제니,루나,남,카데나,292,Rure,한벌옷,스트로베리 베이비,
사슬낫의제니,루나,남,카데나,292,Rure,장갑,투명 장갑,
사슬낫의제니,루나,남,카데나,292,Rure,망토,투명 망토,
사슬낫의제니,루나,남,카데나,292,Rure,무기,사슬 결계,스페셜라벨
큐리링,크로아,여,배틀메이지,292,사해,모자,드림 리본,블랙라벨
큐리링,크로아,여,배틀메이지,292,사해,한벌옷,바나나 푸딩,레드라벨
큐리링,크로아,여,배틀메이지,292,사해,신발,투명 신발,
큐리링,크로아,여,배틀메이지,292,사해,장갑,투명 장갑,
큐리링,크로아,여,배틀메이지,292,사해,망토,투명 망토,
큐리링,크로아,여,배틀메이지,292,사해,무기,투명 무기,
플티아,루나,여,비숍,292,szsz,모자,퓨어 화이트 캣,
플티아,루나,여,비숍,292,szsz,얼굴장식,홍조 깨비깨비,
플티아,루나,여,비숍,292,szsz,귀고리,투명 귀고리,
플티아,루나,여,비숍,292,szsz,한벌옷,굿나잇 오르카 잠옷,
플티아,루나,여,비숍,292,szsz,신발,토끼 슬리퍼,
플티아,루나,여,비숍,292,szsz,장갑,투명 장갑,
플티아,루나,여,비숍,292,szsz,망토,햇살 여우 꼬리,스페셜라벨
플티아,루나,여,비숍,292,szsz,무기,치카푸카 양치 시간,
플티아,루나,여,비숍,292,szsz,반지,오베론 명찰 반지,
플티아,루나,여,비숍,292,szsz,반지,오베론 말풍선 반지,
싹싹,루나,여,팔라딘,292,지존,모자,코튼 라벤더,스페셜라벨
싹싹,루나,여,팔라딘,292,지존,한벌옷,포롱 달요정,
싹싹,루나,여,팔라딘,292,지존,신발,어디든지 슝슝,
싹싹,루나,여,팔라딘,292,지존,망토,은하 음악회,블랙라벨
싹싹,루나,여,팔라딘,292,지존,무기,폼폼 뜨개질,스페셜라벨
포츈베이요넷,크로아,남,에반,292,사해,모자,폭신 토끼 귀,
포츈베이요넷,크로아,남,에반,292,사해,한벌옷,달송 눈꽃,스페셜라벨
포츈베이요넷,크로아,남,에반,292,사해,신발,별빛 걸음,마스터라벨
포츈베이요넷,크로아,남,에반,292,사해,장갑,투명 장갑,
포츈베이요넷,크로아,남,에반,292,사해,망토,단짝 친구 베리,
포츈베이요넷,크로아,남,에반,292,사해,무기,눈꽃보송 도토리,스페셜라벨
포츈베이요넷,크로아,남,에반,292,사해,반지,아란 명찰 반지,
포츈베이요넷,크로아,남,에반,292,사해,반지,레인보우 스타 반지,
포츈베이요넷,크로아,남,에반,292,사해,반지,아란 말풍선 반지,
듄뎨,제니스,남,플레임위자드,292,야호,모자,개굴개굴 우비모자,
듄뎨,제니스,남,플레임위자드,292,야호,눈장식,홀로그램 선글라스 Ver.2,
듄뎨,제니스,남,플레임위자드,292,야호,한벌옷,개굴개굴 우비,
듄뎨,제니스,남,플레임위자드,292,야호,신발,개구디노 신발,
듄뎨,제니스,남,플레임위자드,292,야호,망토,꿀벌 요정 날개,
듄뎨,제니스,남,플레임위자드,292,야호,무기,꽃보다 나비,
감귤있어요,베라,여,"아크메이지(썬,콜)",292,Felicity,모자,모험가 썬콜 머리띠,
감귤있어요,베라,여,"아크메이지(썬,콜)",292,Felicity,한벌옷,모험가 썬콜 로브,
감귤있어요,베라,여,"아크메이지(썬,콜)",292,Felicity,신발,모험가 썬콜 부츠,
감귤있어요,베라,여,"아크메이지(썬,콜)",292,Felicity,망토,투명 망토,
감귤있어요,베라,여,"아크메이지(썬,콜)",292,Felicity,무기,모험가 썬콜 스태프,
냐무마,스카니아,여,아델,292,디드,모자,투명 모자,
냐무마,스카니아,여,아델,292,디드,얼굴장식,인형핑크,
냐무마,스카니아,여,아델,292,디드,눈장식,투명 안경,
냐무마,스카니아,여,아델,292,디드,귀고리,투명 귀고리,
냐무마,스카니아,여,아델,292,디드,한벌옷,로얄 미스틱 제복,
냐무마,스카니아,여,아델,292,디드,신발,투명 신발,
냐무마,스카니아,여,아델,292,디드,장갑,투명 장갑,
냐무마,스카니아,여,아델,292,디드,망토,투명 망토,
냐무마,스카니아,여,아델,292,디드,무기,투명 무기,
꺄앙주인,루나,남,윈드브레이커,292,솜사탕,모자,꼬마 크레용 캡,레드라벨
꺄앙주인,루나,남,윈드브레이커,292,솜사탕,한벌옷,알콩 계란과자,레드라벨
꺄앙주인,루나,남,윈드브레이커,292,솜사탕,신발,투명 신발,
꺄앙주인,루나,남,윈드브레이커,292,솜사탕,망토,투명 망토,
꺄앙주인,루나,남,윈드브레이커,292,솜사탕,무기,동그란 소원,
아이코쿠마,루나,여,"아크메이지(불,독)",292,CoPys,모자,수호기사 모자,레드라벨
아이코쿠마,루나,여,"아크메이지(불,독)",292,CoPys,한벌옷,따스한 한코,레드라벨
아이코쿠마,루나,여,"아크메이지(불,독)",292,CoPys,신발,투명 신발,
아이코쿠마,루나,여,"아크메이지(불,독)",292,CoPys,망토,스파클링 밀키웨이,스페셜라벨
아이코쿠마,루나,여,"아크메이지(불,독)",292,CoPys,무기,죽음의 데스,마스터라벨
주희디,유니온,여,윈드브레이커,292,Flora,모자,심플 화이트,
주희디,유니온,여,윈드브레이커,292,Flora,눈장식,엘 클리어 샤인,
주희디,유니온,여,윈드브레이커,292,Flora,한벌옷,러버블 멜로디,스페셜라벨
주희디,유니온,여,윈드브레이커,292,Flora,신발,투명 신발,
주희디,유니온,여,윈드브레이커,292,Flora,망토,실버 드림,스페셜라벨
주희디,유니온,여,윈드브레이커,292,Flora,무기,쿨썸머 보드,
주희디,유니온,여,윈드브레이커,292,Flora,반지,레인보우 스타 반지,
3DPAINT,루나,남,듀얼블레이더,292,애쁠,모자,영원 맹세,마스터라벨
3DPAINT,루나,남,듀얼블레이더,292,애쁠,한벌옷,소원 배달원 유니폼,블랙라벨
3DPAINT,루나,남,듀얼블레이더,292,애쁠,신발,[BTS] 사일런트 나이트,
3DPAINT,루나,남,듀얼블레이더,292,애쁠,망토,신속 쁘띠 윙,레드라벨
3DPAINT,루나,남,듀얼블레이더,292,애쁠,무기,눈수정 지팡이,
점점,엘리시움,여,"아크메이지(썬,콜)",292,은링,모자,달콤 호박별,블랙라벨
점점,엘리시움,여,"아크메이지(썬,콜)",292,은링,얼굴장식,홍조 깨비깨비,
점점,엘리시움,여,"아크메이지(썬,콜)",292,은링,한벌옷,[BLACKPINK] 베리 핑크,
점점,엘리시움,여,"아크메이지(썬,콜)",292,은링,신발,별빛 걸음,마스터라벨
점점,엘리시움,여,"아크메이지(썬,콜)",292,은링,망토,투명 망토,
점점,엘리시움,여,"아크메이지(썬,콜)",292,은링,무기,꽃보다 나비,
효도,크로아,여,엔젤릭버스터,292,허니,무기,악몽 진주,마스터라벨
의첨지,스카니아,남,은월,292,디드,모자,눈송이 귀마개,스페셜라벨
의첨지,스카니아,남,은월,292,디드,한벌옷,꽃잎 정원,블랙라벨
의첨지,스카니아,남,은월,292,디드,신발,별빛 걸음,마스터라벨
의첨지,스카니아,남,은월,292,디드,망토,투명 망토,
의첨지,스카니아,남,은월,292,디드,무기,선샤인 코튼 캔디,
혜라,루나,여,"아크메이지(썬,콜)",292,체라,모자,폭신 토끼 귀,
혜라,루나,여,"아크메이지(썬,콜)",292,체라,눈장식,매력만쩜,
혜라,루나,여,"아크메이지(썬,콜)",292,체라,귀고리,모험가 캐논슈터 귀고리,
혜라,루나,여,"아크메이지(썬,콜)",292,체라,한벌옷,드림 스타,블랙라벨
혜라,루나,여,"아크메이지(썬,콜)",292,체라,신발,우주로 날아가,
혜라,루나,여,"아크메이지(썬,콜)",292,체라,장갑,미니리본 팔찌,
혜라,루나,여,"아크메이지(썬,콜)",292,체라,망토,봄의 마음,블랙라벨
혜라,루나,여,"아크메이지(썬,콜)",292,체라,무기,애착 꿈토끼,
카시,스카니아,여,섀도어,292,YAYA,모자,투명 모자,
카시,스카니아,여,섀도어,292,YAYA,한벌옷,바나나 푸딩,스페셜라벨
카시,스카니아,여,섀도어,292,YAYA,신발,투명 신발,
카시,스카니아,여,섀도어,292,YAYA,망토,투명 망토,
카시,스카니아,여,섀도어,292,YAYA,무기,아롱아롱 불꽃놀이,스페셜라벨
중딩,엘리시움,남,섀도어,292,소원,반지,일루전 링 : 주황버섯 돼지 (L),
띤잘,루나,여,메카닉,292,Cross,무기,망각의 등불,
이제티,루나,여,메카닉,292,Cross,무기,망각의 등불,
미운,엘리시움,남,히어로,292,치치,모자,티파티 왕리본,스페셜라벨
미운,엘리시움,남,히어로,292,치치,얼굴장식,은은한 발그레,
미운,엘리시움,남,히어로,292,치치,눈장식,투명 안경,
미운,엘리시움,남,히어로,292,치치,귀고리,투명 귀고리,
미운,엘리시움,남,히어로,292,치치,한벌옷,하늘 로맨스,레드라벨
미운,엘리시움,남,히어로,292,치치,신발,우주로 달려가,
미운,엘리시움,남,히어로,292,치치,장갑,투명 장갑,
미운,엘리시움,남,히어로,292,치치,망토,파핑 스타,블랙라벨
미운,엘리시움,남,히어로,292,치치,무기,아롱아롱 불꽃놀이,스페셜라벨
미운,엘리시움,남,히어로,292,치치,반지,메이프릴 명찰 반지,
미운,엘리시움,남,히어로,292,치치,반지,메이프릴 말풍선 반지,
밍안,스카니아,여,라라,292,우주,모자,아이스 드림 레이스,
밍안,스카니아,여,라라,292,우주,얼굴장식,단감 홍조,
밍안,스카니아,여,라라,292,우주,눈장식,매력만점,
밍안,스카니아,여,라라,292,우주,한벌옷,은하 솔라시,스페셜라벨
밍안,스카니아,여,라라,292,우주,신발,투명 신발,
밍안,스카니아,여,라라,292,우주,망토,투명 망토,
밍안,스카니아,여,라라,292,우주,무기,꿈꾸는 여행가,블랙라벨
밍안,스카니아,여,라라,292,우주,반지,메이플 아이돌 말풍선 반지,
넨코,루나,여,라라,292,SiniSter,모자,파티캣 보닛,스페셜라벨
넨코,루나,여,라라,292,SiniSter,한벌옷,다즐링 티타임,스페셜라벨
넨코,루나,여,라라,292,SiniSter,신발,투명 신발,
넨코,루나,여,라라,292,SiniSter,망토,오로라냥 꼬리,
넨코,루나,여,라라,292,SiniSter,무기,투명 무기,
넨코,루나,여,라라,292,SiniSter,반지,일루전 링 : 검은색고양이,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,모자,기억의 갈래,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,얼굴장식,투명 얼굴장식,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,눈장식,투명 안경,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,귀고리,투명 귀고리,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,한벌옷,호수 물결,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,신발,신기루 자욱,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,장갑,투명 장갑,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,망토,에르다의 빛,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,무기,망각의 등불,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,반지,히어로즈 검은 마법사 말풍선 반지,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,반지,히어로즈 검은 마법사 명찰 반지,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,반지,V 말풍선 반지,
hs푸른하늘sh,크로아,남,다크나이트,292,치치,반지,V 명찰 반지,
