,character_name,world_name,character_gender,character_class,character_level,cash_item_equipment_part,cash_item_name,cash_item_label
1189,점점,엘리시움,여,"아크메이지(썬,콜)",292,망토,투명 망토,
1190,점점,엘리시움,여,"아크메이지(썬,콜)",292,무기,꽃보다 나비,
1191,효도,크로아,여,엔젤릭버스터,292,무기,악몽 진주,마스터라벨
1192,의첨지,스카니아,남,은월,292,모자,눈송이 귀마개,스페셜라벨
1193,의첨지,스카니아,남,은월,292,한벌옷,꽃잎 정원,블랙라벨
1194,의첨지,스카니아,남,은월,292,신발,별빛 걸음,마스터라벨
1195,의첨지,스카니아,남,은월,292,망토,투명 망토,
1196,의첨지,스카니아,남,은월,292,무기,선샤인 코튼 캔디,
1197,혜라,루나,여,"아크메이지(썬,콜)",292,모자,폭신 토끼 귀,
1198,혜라,루나,여,"아크메이지(썬,콜)",292,눈장식,매력만쩜,
1199,혜라,루나,여,"아크메이지(썬,콜)",292,귀고리,모험가 캐논슈터 귀고리,
1200,혜라,루나,여,"아크메이지(썬,콜)",292,한벌옷,드림 스타,블랙라벨
1201,혜라,루나,여,"아크메이지(썬,콜)",292,신발,우주로 날아가,
1202,혜라,루나,여,"아크메이지(썬,콜)",292,장갑,미니리본 팔찌,
1203,혜라,루나,여,"아크메이지(썬,콜)",292,망토,봄의 마음,블랙라벨
1204,혜라,루나,여,"아크메이지(썬,콜)",292,무기,애착 꿈토끼,
1205,카시,스카니아,여,섀도어,292,모자,투명 모자,
1206,카시,스카니아,여,섀도어,292,한벌옷,바나나 푸딩,스페셜라벨
1207,카시,스카니아,여,섀도어,292,신발,투명 신발,
1208,카시,스카니아,여,섀도어,292,망토,투명 망토,
1209,카시,스카니아,여,섀도어,292,무기,아롱아롱 불꽃놀이,스페셜라벨
1210,중딩,엘리시움,남,섀도어,292,반지,일루전 링 : 주황버섯 돼지 (L),
1211,띤잘,루나,여,메카닉,292,무기,망각의 등불,
1212,이제티,루나,여,메카닉,292,무기,망각의 등불,
1213,미운,엘리시움,남,히어로,292,모자,티파티 왕리본,스페셜라벨
1214,미운,엘리시움,남,히어로,292,얼굴장식,은은한 발그레,
1215,미운,엘리시움,남,히어로,292,눈장식,투명 안경,
1216,미운,엘리시움,남,히어로,292,귀고리,투명 귀고리,
1217,미운,엘리시움,남,히어로,292,한벌옷,하늘 로맨스,레드라벨
1218,미운,엘리시움,남,히어로,292,신발,우주로 달려가,
1219,미운,엘리시움,남,히어로,292,장갑,투명 장갑,
1220,미운,엘리시움,남,히어로,292,망토,파핑 스타,블랙라벨
1221,미운,엘리시움,남,히어로,292,무기,아롱아롱 불꽃놀이,스페셜라벨
1222,미운,엘리시움,남,히어로,292,반지,메이프릴 명찰 반지,
1223,미운,엘리시움,남,히어로,292,반지,메이프릴 말풍선 반지,
1224,밍안,스카니아,여,라라,292,모자,아이스 드림 레이스,
1225,밍안,스카니아,여,라라,292,얼굴장식,단감 홍조,
1226,밍안,스카니아,여,라라,292,눈장식,매력만점,
1227,밍안,스카니아,여,라라,292,한벌옷,은하 솔라시,스페셜라벨
1228,밍안,스카니아,여,라라,292,신발,투명 신발,
1229,밍안,스카니아,여,라라,292,망토,투명 망토,
1230,밍안,스카니아,여,라라,292,무기,꿈꾸는 여행가,블랙라벨
1231,밍안,스카니아,여,라라,292,반지,메이플 아이돌 말풍선 반지,
1232,넨코,루나,여,라라,292,모자,파티캣 보닛,스페셜라벨
1233,넨코,루나,여,라라,292,한벌옷,다즐링 티타임,스페셜라벨
1234,넨코,루나,여,라라,292,신발,투명 신발,
1235,넨코,루나,여,라라,292,망토,오로라냥 꼬리,
1236,넨코,루나,여,라라,292,무기,투명 무기,
1237,넨코,루나,여,라라,292,반지,일루전 링 : 검은색고양이,
1238,hs푸른하늘sh,크로아,남,다크나이트,292,모자,기억의 갈래,
1239,hs푸른하늘sh,크로아,남,다크나이트,292,얼굴장식,투명 얼굴장식,
1240,hs푸른하늘sh,크로아,남,다크나이트,292,눈장식,투명 안경,
1241,hs푸른하늘sh,크로아,남,다크나이트,292,귀고리,투명 귀고리,
1242,hs푸른하늘sh,크로아,남,다크나이트,292,한벌옷,호수 물결,
1243,hs푸른하늘sh,크로아,남,다크나이트,292,신발,신기루 자욱,
1244,hs푸른하늘sh,크로아,남,다크나이트,292,장갑,투명 장갑,
1245,hs푸른하늘sh,크로아,남,다크나이트,292,망토,에르다의 빛,
1246,hs푸른하늘sh,크로아,남,다크나이트,292,무기,망각의 등불,
1247,hs푸른하늘sh,크로아,남,다크나이트,292,반지,히어로즈 검은 마법사 말풍선 반지,
1248,hs푸른하늘sh,크로아,남,다크나이트,292,반지,히어로즈 검은 마법사 명찰 반지,
1249,hs푸른하늘sh,크로아,남,다크나이트,292,반지,V 말풍선 반지,
1250,hs푸른하늘sh,크로아,남,다크나이트,292,반지,V 명찰 반지,
1251,한송우,엘리시움,남,나이트로드,292,모자,별빛 그림자,
1252,한송우,엘리시움,남,나이트로드,292,얼굴장식,투명 얼굴장식,
1253,한송우,엘리시움,남,나이트로드,292,눈장식,투명 안경,
1254,한송우,엘리시움,남,나이트로드,292,귀고리,투명 귀고리,
1255,한송우,엘리시움,남,나이트로드,292,한벌옷,성야의 판결,
1256,한송우,엘리시움,남,나이트로드,292,신발,단죄의 의지,
1257,한송우,엘리시움,남,나이트로드,292,장갑,투명 장갑,
1258,한송우,엘리시움,남,나이트로드,292,망토,빛의 연회,
1259,한송우,엘리시움,남,나이트로드,292,무기,페어리 래빗,마스터라벨
1260,한송우,엘리시움,남,나이트로드,292,반지,모험의 꿈 말풍선 반지,
1261,한송우,엘리시움,남,나이트로드,292,반지,모험의 꿈 명찰 반지,
1262,한송우,엘리시움,남,나이트로드,292,반지,혈맹의 반지,
1263,한송우,엘리시움,남,나이트로드,292,반지,경험치 부스트 링(15%),
1264,Ssiwoo,루나,남,아란,292,모자,깜장냥이 비니,
1265,Ssiwoo,루나,남,아란,292,눈장식,투명 안경,
1266,Ssiwoo,루나,남,아란,292,한벌옷,크라운 피트니스,
1267,Ssiwoo,루나,남,아란,292,신발,[BTS] 사일런트 나이트,
1268,Ssiwoo,루나,남,아란,292,장갑,투명 장갑,
1269,Ssiwoo,루나,남,아란,292,망토,투명 망토,
1270,Ssiwoo,루나,남,아란,292,무기,쿨썸머 보드,
1271,RetroRampage,엘리시움,여,블래스터,292,한벌옷,꿈꾸는 애벌레 배,
1272,RetroRampage,엘리시움,여,블래스터,292,신발,꿈꾸는 애벌레 장화,
1273,RetroRampage,엘리시움,여,블래스터,292,망토,꿈꾸는 애벌레 꼬리,
1274,RetroRampage,엘리시움,여,블래스터,292,무기,투명 무기,
1275,어린공주,유니온,여,"아크메이지(불,독)",292,모자,별빛 티아라,
1276,어린공주,유니온,여,"아크메이지(불,독)",292,얼굴장식,빛바랜 기억,
1277,어린공주,유니온,여,"아크메이지(불,독)",292,귀고리,투명 귀고리,
1278,어린공주,유니온,여,"아크메이지(불,독)",292,한벌옷,상큼 아침산책,스페셜라벨
1279,어린공주,유니온,여,"아크메이지(불,독)",292,신발,스윗 디어 발찌,
1280,어린공주,유니온,여,"아크메이지(불,독)",292,장갑,투명 장갑,
1281,어린공주,유니온,여,"아크메이지(불,독)",292,망토,봄의 기운,블랙라벨
1282,어린공주,유니온,여,"아크메이지(불,독)",292,무기,꽃보다 나비,
1283,우락키네,엘리시움,여,키네시스,292,모자,기록의 푸른 종달새,
1284,우락키네,엘리시움,여,키네시스,292,한벌옷,기록의 종달새 드레스,
1285,우락키네,엘리시움,여,키네시스,292,신발,기록의 종달새 구두,
1286,우락키네,엘리시움,여,키네시스,292,장갑,투명 장갑,
1287,우락키네,엘리시움,여,키네시스,292,망토,기록의 종달새 날개,
1288,우락키네,엘리시움,여,키네시스,292,무기,종달새의 기록,
1289,우락키네,엘리시움,여,키네시스,292,반지,윙마스터 말풍선 반지,
1290,우락키네,엘리시움,여,키네시스,292,반지,윙마스터 명찰 반지,
1291,우락키네,엘리시움,여,키네시스,292,반지,DREAMER 명찰 반지,
1292,케롤,스카니아,여,"아크메이지(불,독)",292,모자,아이스 드림 레이스,
1293,케롤,스카니아,여,"아크메이지(불,독)",292,한벌옷,트윙클 파핑,스페셜라벨
1294,케롤,스카니아,여,"아크메이지(불,독)",292,신발,별빛 걸음,마스터라벨
1295,케롤,스카니아,여,"아크메이지(불,독)",292,망토,오르비스 프레이,
1296,케롤,스카니아,여,"아크메이지(불,독)",292,무기,아기곰 밤산책,스페셜라벨
1297,케롤,스카니아,여,"아크메이지(불,독)",292,반지,싱크 말풍선 반지,
1298,케롤,스카니아,여,"아크메이지(불,독)",292,반지,싱크 명찰 반지,
1299,사선추격,스카니아,남,캡틴,292,모자,상큼 펭귄 후드,
1300,사선추격,스카니아,남,캡틴,292,한벌옷,상큼 펭귄 인형옷,
1301,사선추격,스카니아,남,캡틴,292,신발,별빛 걸음,마스터라벨
1302,사선추격,스카니아,남,캡틴,292,장갑,상큼 펭귄 장갑,
1303,사선추격,스카니아,남,캡틴,292,망토,플루이드 날개,
1304,사선추격,스카니아,남,캡틴,292,무기,꿈틀꿈틀 꿈사과,
1305,사선추격,스카니아,남,캡틴,292,반지,팬더 말풍선 반지,
1306,사선추격,스카니아,남,캡틴,292,반지,팬더 명찰 반지,
1307,동전,루나,남,섀도어,292,모자,흑발 허쉬 가발,
1308,동전,루나,남,섀도어,292,얼굴장식,백안 차차 얼굴장식,
1309,동전,루나,남,섀도어,292,한벌옷,차원 감시자,
1310,동전,루나,남,섀도어,292,신발,별빛 걸음,마스터라벨
1311,동전,루나,남,섀도어,292,장갑,투명 장갑,
1312,동전,루나,남,섀도어,292,망토,숨겨진 차원,
1313,동전,루나,남,섀도어,292,무기,세레니티 프레이어,마스터라벨
1314,파스,엘리시움,여,"아크메이지(썬,콜)",292,모자,매지컬 리본,스페셜라벨
1315,파스,엘리시움,여,"아크메이지(썬,콜)",292,얼굴장식,홍조 깨비깨비,
1316,파스,엘리시움,여,"아크메이지(썬,콜)",292,한벌옷,꽃잎 달다,블랙라벨
1317,파스,엘리시움,여,"아크메이지(썬,콜)",292,신발,투명 신발,
1318,파스,엘리시움,여,"아크메이지(썬,콜)",292,망토,타고난 품격,블랙라벨
1319,파스,엘리시움,여,"아크메이지(썬,콜)",292,무기,샤키엘의 검,
1320,원우,베라,여,비숍,292,모자,로즈 드림 레이스,
1321,원우,베라,여,비숍,292,한벌옷,두근 자장가,
1322,원우,베라,여,비숍,292,신발,투명 신발,
1323,원우,베라,여,비숍,292,망토,투명 망토,
1324,원우,베라,여,비숍,292,무기,베리베리 래빗백,
1325,원우,베라,여,비숍,292,반지,빅토리 명찰 반지,
1326,원우,베라,여,비숍,292,반지,빅토리 말풍선 반지,
1327,래찬,루나,여,소울마스터,292,모자,기억의 늪,
1328,래찬,루나,여,소울마스터,292,얼굴장식,발그레 발그레,
1329,래찬,루나,여,소울마스터,292,눈장식,투명 안경,
1330,래찬,루나,여,소울마스터,292,귀고리,블랙 이어 마이크,
1331,래찬,루나,여,소울마스터,292,한벌옷,다가올 구원,
1332,래찬,루나,여,소울마스터,292,신발,봉인된 기억,
1333,래찬,루나,여,소울마스터,292,장갑,투명 장갑,
1334,래찬,루나,여,소울마스터,292,망토,속박의 사슬,
1335,래찬,루나,여,소울마스터,292,무기,어둠 속 의식,
1336,래찬,루나,여,소울마스터,292,반지,혈맹의 반지,
1337,래찬,루나,여,소울마스터,292,반지,경험치 부스트 링(15%),
1338,래찬,루나,여,소울마스터,292,반지,싱크 명찰 반지,
1339,섀마,스카니아,남,섀도어,292,모자,말랑 오리 인형탈,
1340,섀마,스카니아,남,섀도어,292,한벌옷,말랑 오리 인형옷,
1341,섀마,스카니아,남,섀도어,292,신발,배찌 신발,
1342,섀마,스카니아,남,섀도어,292,장갑,말랑 오리 장갑,
1343,섀마,스카니아,남,섀도어,292,망토,투명 망토,
1344,섀마,스카니아,남,섀도어,292,무기,찰떡 아리 나뭇잎,
1345,BrutalThief,루나,남,섀도어,292,모자,히어로즈 초월석 스냅백,
1346,BrutalThief,루나,남,섀도어,292,얼굴장식,투명 얼굴장식,
1347,BrutalThief,루나,남,섀도어,292,눈장식,투명 안경,
1348,BrutalThief,루나,남,섀도어,292,귀고리,눈꽃 귀고리,
1349,BrutalThief,루나,남,섀도어,292,한벌옷,페일 드림,
1350,BrutalThief,루나,남,섀도어,292,신발,속박의 매듭,
1351,BrutalThief,루나,남,섀도어,292,망토,한밤의 축제,
1352,BrutalThief,루나,남,섀도어,292,무기,메이플 노블 로드,
1353,BrutalThief,루나,남,섀도어,292,반지,혈맹의 반지,
1354,BrutalThief,루나,남,섀도어,292,반지,경험치 부스트 링(15%),
1355,BrutalThief,루나,남,섀도어,292,반지,라라 말풍선 반지,
1356,BrutalThief,루나,남,섀도어,292,반지,라라 명찰 반지,
1357,연님,스카니아,여,아델,292,모자,러버블 비트,스페셜라벨
1358,연님,스카니아,여,아델,292,얼굴장식,홍조 깨비깨비,
1359,연님,스카니아,여,아델,292,눈장식,매력만점,
1360,연님,스카니아,여,아델,292,한벌옷,프레피 멜빵,
1361,연님,스카니아,여,아델,292,신발,투명 신발,
1362,연님,스카니아,여,아델,292,망토,투명 망토,
1363,연님,스카니아,여,아델,292,무기,투명 무기,
1364,연님,스카니아,여,아델,292,반지,글로리 명찰 반지,
1365,연님,스카니아,여,아델,292,반지,글로리 말풍선 반지,
1366,쩝법사21세,이노시스,남,배틀메이지,292,모자,별의 전언,마스터라벨
1367,쩝법사21세,이노시스,남,배틀메이지,292,한벌옷,꿈의 인도자,마스터라벨
1368,쩝법사21세,이노시스,남,배틀메이지,292,신발,별빛 걸음,마스터라벨
1369,쩝법사21세,이노시스,남,배틀메이지,292,망토,빛의 가호,마스터라벨
1370,쩝법사21세,이노시스,남,배틀메이지,292,무기,별의 전령,마스터라벨
1371,히나,베라,기타,제로,292,모자,수호기사 모자,블랙라벨
1372,히나,베라,기타,제로,292,한벌옷,[BTS] 러브 인 스완,
1373,히나,베라,기타,제로,292,무기,절망의 불꽃,스페셜라벨
1374,히나,베라,기타,제로,292,반지,일루전 링 : 날개 미니카고,
1375,히나,베라,기타,제로,292,반지,쁘띠 포니 명찰 반지,
1376,Elimentall9,유니온,여,비숍,292,모자,투명 모자,
1377,Elimentall9,유니온,여,비숍,292,얼굴장식,하트마크,
1378,Elimentall9,유니온,여,비숍,292,눈장식,투명 안경,
1379,Elimentall9,유니온,여,비숍,292,귀고리,투명 귀고리,
1380,Elimentall9,유니온,여,비숍,292,한벌옷,냐옹이 롱후디,
1381,Elimentall9,유니온,여,비숍,292,신발,스위트 핑크 엔젤윙,
1382,Elimentall9,유니온,여,비숍,292,장갑,핑크 전자시계,
1383,Elimentall9,유니온,여,비숍,292,망토,투명 망토,
1384,Elimentall9,유니온,여,비숍,292,무기,아이돌스타 롤리팝,
1385,Elimentall9,유니온,여,비숍,292,반지,경험치 부스트 링(15%),
1386,Elimentall9,유니온,여,비숍,292,반지,V 말풍선 반지,
1387,Elimentall9,유니온,여,비숍,292,반지,V 명찰 반지,
1388,Elimentall9,유니온,여,비숍,292,반지,혈맹의 반지,
1389,딱조,오로라,여,"아크메이지(불,독)",292,모자,꽃잎 리본,스페셜라벨
1390,딱조,오로라,여,"아크메이지(불,독)",292,얼굴장식,발그레 깨비깨비,
1391,딱조,오로라,여,"아크메이지(불,독)",292,한벌옷,바나나 푸딩,스페셜라벨
